question_id,question_key,primary_place_id,graph_id,subject_node_id,question,answers_json,answer_node_ids_json,acceptable_answers_json,question_entity_ids_json,question_type,answer_type,hop_count,relation_path_json,reasoning_edge_ids_json,evidence_ids_json,source_ids_json,template_id,fact_group_id,generation_method,difficulty,review_status,review_note
HNQ_2H_PLACE_000001_T_2H_COMPONENT_USED_FOR_ACTIVITY_000002,HNQ_2H_PLACE_000001_T_2H_COMPONENT_USED_FOR_ACTIVITY_000002,PLACE_000001,PLACE_000001,PLACE_000001,Hạng mục nào của Hoàng thành Thăng Long từng được sử dụng để Cử hành nghi lễ quốc gia?,"[""Đoan Môn"",""Điện Kính Thiên""]","[""ARCH_000001"",""ARCH_000004""]","[[""Đoan Môn"",""Cửa Đoan Môn""],[""Điện Kính Thiên"",""Nền điện Kính Thiên"",""Chính điện Kính Thiên""]]","[""PLACE_000001"",""ACTIVITY_000002""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""USED_FOR""]","[""EDGE_000008"",""EDGE_000088"",""EDGE_000011"",""EDGE_000070""]","[""EVD_000002"",""EVD_000012"",""EVD_000008"",""EVD_000010""]","[""SRC_000002"",""SRC_000006"",""SRC_000007""]",T_2H_COMPONENT_USED_FOR,FACT_HNQ_2H_PLACE_000001_T_2H_COMPONENT_USED_FOR_ACTIVITY_000002,template,medium,approved,
HNQ_2H_PLACE_000001_T_2H_COMPONENT_USED_FOR_ACTIVITY_000003,HNQ_2H_PLACE_000001_T_2H_COMPONENT_USED_FOR_ACTIVITY_000003,PLACE_000001,PLACE_000001,PLACE_000001,Hạng mục nào của Hoàng thành Thăng Long từng được sử dụng để Đón tiếp sứ thần?,"[""Điện Kính Thiên""]","[""ARCH_000004""]","[[""Điện Kính Thiên"",""Nền điện Kính Thiên"",""Chính điện Kính Thiên""]]","[""PLACE_000001"",""ACTIVITY_000003""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""USED_FOR""]","[""EDGE_000011"",""EDGE_000071""]","[""EVD_000002"",""EVD_000008"",""EVD_000010""]","[""SRC_000002"",""SRC_000006""]",T_2H_COMPONENT_USED_FOR,FACT_HNQ_2H_PLACE_000001_T_2H_COMPONENT_USED_FOR_ACTIVITY_000003,template,medium,approved,
HNQ_2H_PLACE_000001_T_2H_COMPONENT_USED_FOR_ACTIVITY_000008,HNQ_2H_PLACE_000001_T_2H_COMPONENT_USED_FOR_ACTIVITY_000008,PLACE_000001,PLACE_000001,PLACE_000001,Hạng mục nào của Hoàng thành Thăng Long từng được sử dụng để Họp Bộ Chính trị và Quân ủy Trung ương?,"[""Nhà D67"",""Hầm D67""]","[""ARCH_000005"",""ARCH_000006""]","[[""Nhà D67"",""Phòng họp Bộ Chính trị và Quân ủy Trung ương""],[""Hầm D67"",""Hầm Quân ủy Trung ương""]]","[""PLACE_000001"",""ACTIVITY_000008""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""USED_FOR""]","[""EDGE_000014"",""EDGE_000104"",""EDGE_000015"",""EDGE_000111""]","[""EVD_000017"",""EVD_000018""]","[""SRC_000012""]",T_2H_COMPONENT_USED_FOR,FACT_HNQ_2H_PLACE_000001_T_2H_COMPONENT_USED_FOR_ACTIVITY_000008,template,medium,approved,
HNQ_2H_PLACE_000001_T_2H_EVENT_LOCATION_all,HNQ_2H_PLACE_000001_T_2H_EVENT_LOCATION_all,PLACE_000001,PLACE_000001,PLACE_000001,Các sự kiện gắn với Hoàng thành Thăng Long được ghi nhận là diễn ra tại những đâu?,"[""Ngày 31 tháng 07 năm 2010"",""Năm 1010"",""Tháng 12 năm 2002""]","[""TIME_000001"",""TIME_000002"",""TIME_000009""]","[[""Ngày 31 tháng 07 năm 2010"",""Ngày 01 tháng 08 năm 2010 theo giờ Việt Nam"",""31/07/2010""],[""Năm 1010"",""1010""],[""Tháng 12 năm 2002"",""Năm 2002""]]","[""PLACE_000001""]",multi_hop,Time,2,"[""HAS_EVENT"",""OCCURRED_IN""]","[""EDGE_000021"",""EDGE_000022"",""EDGE_000024"",""EDGE_000025"",""EDGE_000026"",""EDGE_000027""]","[""EVD_000004"",""EVD_000025"",""EVD_000006""]","[""SRC_000004"",""SRC_000005"",""SRC_000018""]",T_2H_EVENT_LOCATION,FACT_HNQ_2H_PLACE_000001_T_2H_EVENT_LOCATION_all,template,medium,approved,
HNQ_2H_PLACE_000001_T_2H_EVENT_PERSON_all,HNQ_2H_PLACE_000001_T_2H_EVENT_PERSON_all,PLACE_000001,PLACE_000001,PLACE_000001,Những nhân vật nào tham gia các sự kiện được ghi nhận là gắn với Hoàng thành Thăng Long?,"[""Lý Thái Tổ""]","[""PERSON_000001""]","[[""Lý Thái Tổ"",""Lý Công Uẩn""]]","[""PLACE_000001""]",multi_hop,Person,2,"[""HAS_EVENT"",""INVOLVED_PERSON""]","[""EDGE_000021"",""EDGE_000023""]","[""EVD_000004""]","[""SRC_000004""]",T_2H_EVENT_PERSON,FACT_HNQ_2H_PLACE_000001_T_2H_EVENT_PERSON_all,template,medium,approved,
HNQ_1H_PLACE_000001_EDGE_000001,HNQ_1H_PLACE_000001_EDGE_000001,PLACE_000001,PLACE_000001,PLACE_000001,"Theo nguồn đã lưu, Hoàng thành Thăng Long có địa chỉ nào?","[""Số 19C Hoàng Diệu, phường Ba Đình, thành phố Hà Nội""]","[""ADDRESS_000001""]","[[""Số 19C Hoàng Diệu, phường Ba Đình, thành phố Hà Nội""]]","[""PLACE_000001""]",single_hop,Address,1,"[""HAS_ADDRESS""]","[""EDGE_000001""]","[""EVD_000001""]","[""SRC_000001""]",T_1H_HAS_ADDRESS,FACT_HNQ_1H_PLACE_000001_EDGE_000001,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000002,HNQ_1H_PLACE_000001_EDGE_000002,PLACE_000001,PLACE_000001,PLACE_000001,Hoàng thành Thăng Long nằm tại phường nào?,"[""Phường Ba Đình""]","[""ADMIN_000001""]","[[""Phường Ba Đình""]]","[""PLACE_000001""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000002""]","[""EVD_000001""]","[""SRC_000001""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000002,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000003,HNQ_1H_PLACE_000001_EDGE_000003,PLACE_000001,PLACE_000001,PLACE_000001,Hoàng thành Thăng Long nằm tại thành phố nào?,"[""Thành phố Hà Nội""]","[""ADMIN_000002""]","[[""Thành phố Hà Nội"",""Hà Nội""]]","[""PLACE_000001""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000003""]","[""EVD_000001""]","[""SRC_000001""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000003,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000006,HNQ_1H_PLACE_000001_EDGE_000006,PLACE_000001,PLACE_000001,PLACE_000001,Hoàng thành Thăng Long có diện tích bao nhiêu?,"[""Khoảng 18,395 ha""]","[""VALUE_000002""]","[[""Khoảng 18,395 ha""]]","[""PLACE_000001""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000006""]","[""EVD_000002"",""EVD_000006""]","[""SRC_000002"",""SRC_000005""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000001_EDGE_000006,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000007,HNQ_1H_PLACE_000001_EDGE_000007,PLACE_000001,PLACE_000001,PLACE_000001,Vùng đệm của Hoàng thành Thăng Long có diện tích bao nhiêu?,"[""108 ha""]","[""VALUE_000003""]","[[""108 ha""]]","[""PLACE_000001""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000007""]","[""EVD_000006""]","[""SRC_000005""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000001_EDGE_000007,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000016,HNQ_1H_PLACE_000001_EDGE_000016,PLACE_000001,PLACE_000001,PLACE_000001,Hoàng thành Thăng Long được công nhận với danh hiệu nào?,"[""Di sản văn hóa thế giới""]","[""HSTATUS_000001""]","[[""Di sản văn hóa thế giới"",""Di sản Văn hóa Thế giới""]]","[""PLACE_000001""]",single_hop,HeritageStatus,1,"[""RECOGNIZED_AS""]","[""EDGE_000016""]","[""EVD_000003"",""EVD_000006""]","[""SRC_000003"",""SRC_000005""]",T_1H_RECOGNIZED_AS,FACT_HNQ_1H_PLACE_000001_EDGE_000016,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000017,HNQ_1H_PLACE_000001_EDGE_000017,PLACE_000001,PLACE_000001,PLACE_000001,Tổ chức nào công nhận Hoàng thành Thăng Long?,"[""UNESCO""]","[""ORG_000001""]","[[""UNESCO"",""Tổ chức Giáo dục Khoa học và Văn hóa Liên Hợp Quốc""]]","[""PLACE_000001""]",single_hop,Organization,1,"[""RECOGNIZED_BY""]","[""EDGE_000017""]","[""EVD_000003"",""EVD_000006""]","[""SRC_000003"",""SRC_000005""]",T_1H_RECOGNIZED_BY,FACT_HNQ_1H_PLACE_000001_EDGE_000017,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000018,HNQ_1H_PLACE_000001_EDGE_000018,PLACE_000001,PLACE_000001,PLACE_000001,Khu trung tâm Hoàng thành Thăng Long được UNESCO ghi danh vào Danh mục Di sản thế giới vào ngày nào?,"[""Ngày 31 tháng 07 năm 2010""]","[""TIME_000001""]","[[""Ngày 31 tháng 07 năm 2010"",""Ngày 01 tháng 08 năm 2010 theo giờ Việt Nam"",""31/07/2010""]]","[""PLACE_000001""]",single_hop,Time,1,"[""RECOGNIZED_IN""]","[""EDGE_000018""]","[""EVD_000003"",""EVD_000006""]","[""SRC_000003"",""SRC_000005""]",T_1H_RECOGNIZED_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000018,template,easy,approved,Đã làm rõ danh hiệu UNESCO và phạm vi Khu trung tâm Hoàng thành Thăng Long; sử dụng ngày ghi danh theo hồ sơ UNESCO.
HNQ_1H_PLACE_000001_EDGE_000019,HNQ_1H_PLACE_000001_EDGE_000019,PLACE_000001,PLACE_000001,PLACE_000001,Hoàng thành Thăng Long được xây dựng vào thời điểm nào?,"[""Năm 1010""]","[""TIME_000002""]","[[""Năm 1010"",""1010""]]","[""PLACE_000001""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000019""]","[""EVD_000004""]","[""SRC_000004""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000019,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000020,HNQ_1H_PLACE_000001_EDGE_000020,PLACE_000001,PLACE_000001,PLACE_000001,Nhân vật nào cho xây dựng Hoàng thành Thăng Long?,"[""Lý Thái Tổ""]","[""PERSON_000001""]","[[""Lý Thái Tổ"",""Lý Công Uẩn""]]","[""PLACE_000001""]",single_hop,Person,1,"[""BUILT_BY""]","[""EDGE_000020""]","[""EVD_000004""]","[""SRC_000004""]",T_1H_BUILT_BY,FACT_HNQ_1H_PLACE_000001_EDGE_000020,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000028,HNQ_1H_PLACE_000001_EDGE_000028,PLACE_000001,PLACE_000001,PLACE_000001,Đơn vị nào quản lý Hoàng thành Thăng Long?,"[""Trung tâm Bảo tồn Di sản Thăng Long – Hà Nội""]","[""ORG_000002""]","[[""Trung tâm Bảo tồn Di sản Thăng Long – Hà Nội"",""Trung tâm Thăng Long""]]","[""PLACE_000001""]",single_hop,Organization,1,"[""MANAGED_BY""]","[""EDGE_000028""]","[""EVD_000007"",""EVD_000019""]","[""SRC_000005"",""SRC_000013""]",T_1H_MANAGED_BY,FACT_HNQ_1H_PLACE_000001_EDGE_000028,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000029,HNQ_1H_PLACE_000001_EDGE_000029,PLACE_000001,PLACE_000001,ORG_000002,Trung tâm Bảo tồn Di sản Thăng Long – Hà Nội được thành lập vào thời điểm nào?,"[""Ngày 01 tháng 09 năm 2006""]","[""TIME_000010""]","[[""Ngày 01 tháng 09 năm 2006"",""01/09/2006""]]","[""ORG_000002""]",single_hop,Time,1,"[""ESTABLISHED_IN""]","[""EDGE_000029""]","[""EVD_000020""]","[""SRC_000013""]",T_1H_ESTABLISHED_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000029,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000030,HNQ_1H_PLACE_000001_EDGE_000030,PLACE_000001,PLACE_000001,ORG_000002,Cơ quan nào thành lập Trung tâm Bảo tồn Di sản Thăng Long – Hà Nội?,"[""Ủy ban nhân dân thành phố Hà Nội""]","[""ORG_000004""]","[[""Ủy ban nhân dân thành phố Hà Nội"",""UBND thành phố Hà Nội""]]","[""ORG_000002""]",single_hop,Organization,1,"[""ESTABLISHED_BY""]","[""EDGE_000030""]","[""EVD_000020""]","[""SRC_000013""]",T_1H_ESTABLISHED_BY,FACT_HNQ_1H_PLACE_000001_EDGE_000030,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000043,HNQ_1H_PLACE_000001_EDGE_000043,PLACE_000001,PLACE_000001,PERSON_000001,Lý Thái Tổ giữ vai trò nào?,"[""Hoàng đế""]","[""ROLE_000001""]","[[""Hoàng đế"",""Vua""]]","[""PERSON_000001""]",single_hop,Role,1,"[""HELD_ROLE""]","[""EDGE_000043""]","[""EVD_000004""]","[""SRC_000004""]",T_1H_HELD_ROLE,FACT_HNQ_1H_PLACE_000001_EDGE_000043,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000044,HNQ_1H_PLACE_000001_EDGE_000044,PLACE_000001,PLACE_000001,PERSON_000002,Lê Thái Tổ giữ vai trò nào?,"[""Hoàng đế""]","[""ROLE_000001""]","[[""Hoàng đế"",""Vua""]]","[""PERSON_000002""]",single_hop,Role,1,"[""HELD_ROLE""]","[""EDGE_000044""]","[""EVD_000009""]","[""SRC_000006""]",T_1H_HELD_ROLE,FACT_HNQ_1H_PLACE_000001_EDGE_000044,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000045,HNQ_1H_PLACE_000001_EDGE_000045,PLACE_000001,PLACE_000001,PERSON_000005,Minh Mạng giữ vai trò nào?,"[""Hoàng đế""]","[""ROLE_000001""]","[[""Hoàng đế"",""Vua""]]","[""PERSON_000005""]",single_hop,Role,1,"[""HELD_ROLE""]","[""EDGE_000045""]","[""EVD_000013""]","[""SRC_000008""]",T_1H_HELD_ROLE,FACT_HNQ_1H_PLACE_000001_EDGE_000045,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000046,HNQ_1H_PLACE_000001_EDGE_000046,PLACE_000001,PLACE_000001,PERSON_000006,Võ Nguyên Giáp giữ vai trò nào?,"[""Đại tướng""]","[""ROLE_000002""]","[[""Đại tướng""]]","[""PERSON_000006""]",single_hop,Role,1,"[""HELD_ROLE""]","[""EDGE_000046""]","[""EVD_000018""]","[""SRC_000012""]",T_1H_HELD_ROLE,FACT_HNQ_1H_PLACE_000001_EDGE_000046,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000047,HNQ_1H_PLACE_000001_EDGE_000047,PLACE_000001,PLACE_000001,PERSON_000007,Văn Tiến Dũng giữ vai trò nào?,"[""Đại tướng""]","[""ROLE_000002""]","[[""Đại tướng""]]","[""PERSON_000007""]",single_hop,Role,1,"[""HELD_ROLE""]","[""EDGE_000047""]","[""EVD_000018""]","[""SRC_000012""]",T_1H_HELD_ROLE,FACT_HNQ_1H_PLACE_000001_EDGE_000047,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000062,HNQ_1H_PLACE_000001_EDGE_000062,PLACE_000001,PLACE_000001,ARCH_000004,Điện Kính Thiên nằm tại vị trí nào?,"[""Núi Nùng""]","[""LOCATION_000001""]","[[""Núi Nùng"",""Nùng Sơn""]]","[""ARCH_000004""]",single_hop,Location,1,"[""LOCATED_IN""]","[""EDGE_000062""]","[""EVD_000008""]","[""SRC_000006""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000062,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000063,HNQ_1H_PLACE_000001_EDGE_000063,PLACE_000001,PLACE_000001,ARCH_000004,Điện Kính Thiên được xây dựng vào thời điểm nào?,"[""Năm 1428""]","[""TIME_000004""]","[[""Năm 1428"",""1428""]]","[""ARCH_000004""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000063""]","[""EVD_000009""]","[""SRC_000006""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000063,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000064,HNQ_1H_PLACE_000001_EDGE_000064,PLACE_000001,PLACE_000001,ARCH_000004,Nhân vật nào cho xây dựng Điện Kính Thiên?,"[""Lê Thái Tổ""]","[""PERSON_000002""]","[[""Lê Thái Tổ"",""Lê Lợi""]]","[""ARCH_000004""]",single_hop,Person,1,"[""BUILT_BY""]","[""EDGE_000064""]","[""EVD_000009""]","[""SRC_000006""]",T_1H_BUILT_BY,FACT_HNQ_1H_PLACE_000001_EDGE_000064,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000067,HNQ_1H_PLACE_000001_EDGE_000067,PLACE_000001,PLACE_000001,ARCH_000004,Điện Kính Thiên mang phong cách kiến trúc nào?,"[""Kiến trúc cung đình thời Lê""]","[""ASTYLE_000001""]","[[""Kiến trúc cung đình thời Lê"",""Kiến trúc Hoàng cung thời Lê""]]","[""ARCH_000004""]",single_hop,ArchitecturalStyle,1,"[""HAS_ARCHITECTURAL_STYLE""]","[""EDGE_000067""]","[""EVD_000011""]","[""SRC_000006""]",T_1H_HAS_ARCHITECTURAL_STYLE,FACT_HNQ_1H_PLACE_000001_EDGE_000067,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000074,HNQ_1H_PLACE_000001_EDGE_000074,PLACE_000001,PLACE_000001,ARCH_000007,Thềm Rồng Điện Kính Thiên được xây dựng vào thời điểm nào?,"[""Năm 1467""]","[""TIME_000005""]","[[""Năm 1467"",""1467""]]","[""ARCH_000007""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000074""]","[""EVD_000011""]","[""SRC_000006""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000074,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000080,HNQ_1H_PLACE_000001_EDGE_000080,PLACE_000001,PLACE_000001,ARCH_000004,Điện Kính Thiên dài bao nhiêu?,"[""Khoảng 57 m""]","[""VALUE_000004""]","[[""Khoảng 57 m""]]","[""ARCH_000004""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000080""]","[""EVD_000011""]","[""SRC_000006""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000001_EDGE_000080,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000081,HNQ_1H_PLACE_000001_EDGE_000081,PLACE_000001,PLACE_000001,ARCH_000004,Điện Kính Thiên rộng bao nhiêu?,"[""41,5 m""]","[""VALUE_000005""]","[[""41,5 m""]]","[""ARCH_000004""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000081""]","[""EVD_000011""]","[""SRC_000006""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000001_EDGE_000081,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000082,HNQ_1H_PLACE_000001_EDGE_000082,PLACE_000001,PLACE_000001,ARCH_000004,Điện Kính Thiên cao bao nhiêu?,"[""Khoảng 2,3 m""]","[""VALUE_000006""]","[[""Khoảng 2,3 m""]]","[""ARCH_000004""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000082""]","[""EVD_000011""]","[""SRC_000006""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000001_EDGE_000082,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000083,HNQ_1H_PLACE_000001_EDGE_000083,PLACE_000001,PLACE_000001,ARCH_000007,Thềm Rồng Điện Kính Thiên có bao nhiêu bậc?,"[""10 bậc""]","[""VALUE_000007""]","[[""10 bậc""]]","[""ARCH_000007""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000083""]","[""EVD_000011""]","[""SRC_000006""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000001_EDGE_000083,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000085,HNQ_1H_PLACE_000001_EDGE_000085,PLACE_000001,PLACE_000001,ARCH_000001,Ai hoặc đơn vị nào thực hiện việc trùng tu Đoan Môn?,"[""Nhà Nguyễn""]","[""DYNASTY_000006""]","[[""Nhà Nguyễn"",""Triều Nguyễn""]]","[""ARCH_000001""]",single_hop,Dynasty,1,"[""RENOVATED_BY""]","[""EDGE_000085""]","[""EVD_000012""]","[""SRC_000007""]",T_1H_RENOVATED_BY,FACT_HNQ_1H_PLACE_000001_EDGE_000085,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000086,HNQ_1H_PLACE_000001_EDGE_000086,PLACE_000001,PLACE_000001,ARCH_000001,Đoan Môn được trùng tu hoặc xây dựng lại vào thời điểm nào?,"[""Thế kỷ XIX""]","[""TIME_000011""]","[[""Thế kỷ XIX"",""Thế kỷ 19""]]","[""ARCH_000001""]",single_hop,Time,1,"[""RENOVATED_IN""]","[""EDGE_000086""]","[""EVD_000012""]","[""SRC_000007""]",T_1H_RENOVATED_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000086,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000087,HNQ_1H_PLACE_000001_EDGE_000087,PLACE_000001,PLACE_000001,ARCH_000001,Đoan Môn mang phong cách kiến trúc nào?,"[""Kiến trúc cung đình thời Lê""]","[""ASTYLE_000001""]","[[""Kiến trúc cung đình thời Lê"",""Kiến trúc Hoàng cung thời Lê""]]","[""ARCH_000001""]",single_hop,ArchitecturalStyle,1,"[""HAS_ARCHITECTURAL_STYLE""]","[""EDGE_000087""]","[""EVD_000012""]","[""SRC_000007""]",T_1H_HAS_ARCHITECTURAL_STYLE,FACT_HNQ_1H_PLACE_000001_EDGE_000087,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000089,HNQ_1H_PLACE_000001_EDGE_000089,PLACE_000001,PLACE_000001,ARCH_000003,Hậu Lâu được xây dựng vào thời điểm nào?,"[""Tháng 10 năm 1821""]","[""TIME_000007""]","[[""Tháng 10 năm 1821"",""Năm 1821""]]","[""ARCH_000003""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000089""]","[""EVD_000013""]","[""SRC_000008""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000089,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000090,HNQ_1H_PLACE_000001_EDGE_000090,PLACE_000001,PLACE_000001,ARCH_000003,Nhân vật nào cho xây dựng Hậu Lâu?,"[""Minh Mạng""]","[""PERSON_000005""]","[[""Minh Mạng"",""Nguyễn Phúc Đảm""]]","[""ARCH_000003""]",single_hop,Person,1,"[""BUILT_BY""]","[""EDGE_000090""]","[""EVD_000013""]","[""SRC_000008""]",T_1H_BUILT_BY,FACT_HNQ_1H_PLACE_000001_EDGE_000090,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000093,HNQ_1H_PLACE_000001_EDGE_000093,PLACE_000001,PLACE_000001,ARCH_000003,Hậu Lâu mang phong cách kiến trúc nào?,"[""Kiến trúc thời Nguyễn""]","[""ASTYLE_000002""]","[[""Kiến trúc thời Nguyễn""]]","[""ARCH_000003""]",single_hop,ArchitecturalStyle,1,"[""HAS_ARCHITECTURAL_STYLE""]","[""EDGE_000093""]","[""EVD_000013""]","[""SRC_000008""]",T_1H_HAS_ARCHITECTURAL_STYLE,FACT_HNQ_1H_PLACE_000001_EDGE_000093,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000095,HNQ_1H_PLACE_000001_EDGE_000095,PLACE_000001,PLACE_000001,PLACE_000003,Cột cờ Hà Nội được hoàn thành vào thời điểm nào?,"[""Năm 1812""]","[""TIME_000006""]","[[""Năm 1812"",""1812""]]","[""PLACE_000003""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000095""]","[""EVD_000023""]","[""SRC_000016""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000095,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000096,HNQ_1H_PLACE_000001_EDGE_000096,PLACE_000001,PLACE_000001,PLACE_000003,Cột cờ Hà Nội được xây dựng dưới triều đại nào?,"[""Nhà Nguyễn""]","[""DYNASTY_000006""]","[[""Nhà Nguyễn"",""Triều Nguyễn""]]","[""PLACE_000003""]",single_hop,Dynasty,1,"[""BUILT_BY""]","[""EDGE_000096""]","[""EVD_000023""]","[""SRC_000016""]",T_1H_BUILT_BY,FACT_HNQ_1H_PLACE_000001_EDGE_000096,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000099,HNQ_1H_PLACE_000001_EDGE_000099,PLACE_000001,PLACE_000001,PLACE_000003,Cột cờ Hà Nội cao bao nhiêu?,"[""33,4 m""]","[""VALUE_000008""]","[[""33,4 m""]]","[""PLACE_000003""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000099""]","[""EVD_000023""]","[""SRC_000016""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000001_EDGE_000099,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000100,HNQ_1H_PLACE_000001_EDGE_000100,PLACE_000001,PLACE_000001,ARCH_000005,Nhà D67 được xây dựng vào thời điểm nào?,"[""Năm 1967""]","[""TIME_000008""]","[[""Năm 1967"",""1967""]]","[""ARCH_000005""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000100""]","[""EVD_000017""]","[""SRC_000012""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000001_EDGE_000100,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000101,HNQ_1H_PLACE_000001_EDGE_000101,PLACE_000001,PLACE_000001,ARCH_000005,Cơ quan hoặc tổ chức nào cho xây dựng Nhà D67?,"[""Bộ Quốc phòng""]","[""ORG_000003""]","[[""Bộ Quốc phòng""]]","[""ARCH_000005""]",single_hop,Organization,1,"[""BUILT_BY""]","[""EDGE_000101""]","[""EVD_000017""]","[""SRC_000012""]",T_1H_BUILT_BY,FACT_HNQ_1H_PLACE_000001_EDGE_000101,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000103,HNQ_1H_PLACE_000001_EDGE_000103,PLACE_000001,PLACE_000001,ARCH_000005,Nhà D67 mang phong cách kiến trúc nào?,"[""Kiến trúc quân sự thời kháng chiến chống Mỹ""]","[""ASTYLE_000003""]","[[""Kiến trúc quân sự thời kháng chiến chống Mỹ"",""Kiến trúc quân sự Nhà D67""]]","[""ARCH_000005""]",single_hop,ArchitecturalStyle,1,"[""HAS_ARCHITECTURAL_STYLE""]","[""EDGE_000103""]","[""EVD_000017""]","[""SRC_000012""]",T_1H_HAS_ARCHITECTURAL_STYLE,FACT_HNQ_1H_PLACE_000001_EDGE_000103,template,easy,approved,
HNQ_1H_PLACE_000001_EDGE_000107,HNQ_1H_PLACE_000001_EDGE_000107,PLACE_000001,PLACE_000001,ARCH_000005,Tường của Nhà D67 dày bao nhiêu?,"[""0,6 m""]","[""VALUE_000010""]","[[""0,6 m""]]","[""ARCH_000005""]",single_hop,Value,1,"[""HAS_MEASUREMENT""]","[""EDGE_000107""]","[""EVD_000018""]","[""SRC_000012""]",T_1H_HAS_MEASUREMENT,FACT_HNQ_1H_PLACE_000001_EDGE_000107,template,easy,approved,
